Id,description,address,property_type,price,size,bedrooms,bathrooms,parking_spaces,contract_type,latitude,longitude
15002,"Quadra F, QUINTAS ITAPUA, CIDADE OCIDENTAL",,rural,750000.0,,,,10.0,venda,-15.7975154,-47.89188739999999
1365,"EQ 55/56, SETOR CENTRAL, GAMA",,apartamento,190000.0,43.0,2.0,,1.0,venda,-16.0143961,-48.0633175
13484,"Quadra 24, VILA SAO JOSE, SAO SEBASTIAO",,lote,270000.0,318.0,,,,venda,-15.6602602,-48.1964785
1780,"SHCES Quadra 305 Bloco D, NOVO, CRUZEIRO",,apartamento,650000.0,62.0,3.0,,1.0,venda,-15.7967212,-47.9426248
11576,"Rua 12 Chacará 148, VICENTE PIRES, VICENTE PIRES",,casa,840000.0,800.0,4.0,,2.0,venda,-15.7945613,-48.0355617
2102,"Rua 3, CHACARAS E MANSOES SANTA MARIA, VALPARAISO DE GOIAS",,apartamento,115000.0,45.0,2.0,,1.0,venda,-15.8023551,-48.0119471
1819,"CLSW 300B Bloco 3, SUDOESTE, BRASILIA",,apartamento,270000.0,30.0,1.0,,1.0,venda,-15.7930208,-47.9182354
370,"QI 25 Lote 12/14, GUARA II, GUARA",,apartamento,570000.0,70.0,3.0,,1.0,venda,-15.8350906,-47.9787832
4938,"QNO 17 Conjunto 49, CEILANDIA NORTE, CEILANDIA",,casa,180000.0,140.0,5.0,,3.0,venda,-15.7997074,-48.1386276
5286,"QND 32, TAGUATINGA NORTE, TAGUATINGA",,casa,980000.0,280.0,3.0,,5.0,venda,-15.8062268,-48.06474790000001
8368,"QE 13 Conjunto B, GUARA II, GUARA",,casa,990000.0,300.0,4.0,,2.0,venda,-15.8263761,-47.9815617
12471,"Residencial Damha I Quadra C1, RESIDENCIAL E COMERCIAL DAMHA, CIDADE OCIDENTAL",,lote,180000.0,450.0,,,,venda,-15.7975154,-47.89188739999999
7072,"Quadra 310 Conjunto 9 B, RECANTO DAS EMAS, RECANTO DAS EMAS",,casa,190000.0,100.0,3.0,,4.0,venda,-15.7083875,-47.9145816
2094,"Quadra Quadra 12, PARQUE ESPLANADA III, VALPARAISO DE GOIAS",,apartamento,140000.0,44.0,2.0,,1.0,venda,-16.083217,-47.9776374
7818,"QNM 7, CEILANDIA SUL, CEILANDIA",,casa,840000.0,250.0,3.0,,2.0,venda,-15.8333998,-48.0984644
1921,"Rua 4, CHACARAS E MANSOES SANTA MARIA, VALPARAISO DE GOIAS",,apartamento,195000.0,44.0,2.0,,1.0,venda,-16.0753576,-47.9860661
83,"SQS 409, ASA SUL, BRASILIA",,apartamento,818000.0,87.0,3.0,,,venda,-15.8239088,-47.90265489999999
7332,"Rua SUCUPIRA, PONTE ALTA, GAMA",,casa,799000.0,201.0,3.0,,6.0,venda,-15.9559877,-48.0440759
7305,"QNM 17 Conjunto D, CEILANDIA SUL, CEILANDIA",,casa,980000.0,250.0,3.0,,2.0,venda,-15.8168559,-48.0992463
817,"CLN 209 Bloco A, ASA NORTE, BRASILIA",,apartamento,379000.0,28.0,1.0,,,venda,-15.7574945,-47.88272380000001
11807,"SHA Conjunto 2 Chacará 52, ARNIQUEIRA, AGUAS CLARAS",,lote,550000.0,500.0,,,,venda,-15.8200894,-48.0358405
4397,"QSC 17, TAGUATINGA SUL, TAGUATINGA",,casa,680000.0,190.0,3.0,,10.0,venda,-15.8416243,-48.0585531
8476,"SQ 16 Quadra 1, CENTRO, CIDADE OCIDENTAL",,casa,149900.0,144.0,4.0,,1.0,venda,-15.7911691,-47.8796289
6125,"QRI 25, RESIDENCIAL SANTOS DUMONT, SANTA MARIA",,casa,650000.0,200.0,4.0,,2.0,venda,-15.9932834,-47.9967961
4121,"QR 417, SAMAMBAIA NORTE, SAMAMBAIA",,casa,230000.0,115.0,4.0,,3.0,venda,-15.8815252,-48.1166862
12835,"Residencial Itaipú Quadra 80, JARDIM BOTANICO, BRASILIA",,lote,160000.0,240.0,,,,venda,-15.8612172,-47.8286874
13533,"QC 5 Conjunto 1, RIACHO FUNDO II, RIACHO FUNDO",,lote,799000.0,450.0,,,,venda,-15.9223907,-48.0452415
1814,"QS 402 Conjunto D, SAMAMBAIA NORTE, SAMAMBAIA",,apartamento,360000.0,70.0,3.0,,1.0,venda,-15.8696171,-48.0878651
1272,"CL 106, SANTA MARIA, SANTA MARIA",,apartamento,110000.0,43.0,2.0,,1.0,venda,-16.0271009,-48.0316756
8752,"Quadra 10, PARANOA, PARANOA",,casa,449000.0,360.0,4.0,,4.0,venda,-15.8423133,-47.7965187
2995,"CL 105, SANTA MARIA, SANTA MARIA",,apartamento,175000.0,50.0,2.0,,1.0,venda,-16.0300381,-48.0335536
11605,"Conjunto H, CONDOMINIO COMERCIAL E RESIDENCIAL SOBRADINHO, SOBRADINHO",,casa,140000.0,142.0,1.0,,,venda,-15.6323387,-47.8289475
6410,"Terceira Avenida Bloco 1895, NUCLEO BANDEIRANTE, NUCLEO BANDEIRANTE",,casa,790000.0,191.0,4.0,,4.0,venda,-15.8732396,-47.971428
11808,"Chacará 35, COLONIA AGRICOLA SAMAMBAIA, VICENTE PIRES",,lote,700000.0,800.0,,,,venda,-15.82235,-48.0247021
2643,"CNB 7, TAGUATINGA NORTE, TAGUATINGA",,apartamento,250000.0,55.0,1.0,,1.0,venda,-15.8016557,-48.0586873
9281,"Terceira Avenida Bloco 1895, NUCLEO BANDEIRANTE, NUCLEO BANDEIRANTE",,casa,790000.0,191.0,4.0,,4.0,venda,-15.8732396,-47.971428
10580,"Quadra 6, PARQUE NOVA FRIBURGO A, CIDADE OCIDENTAL",,casa,250000.0,113.0,4.0,,1.0,venda,-16.0939287,-47.9490349
2306,"Quadra 35, VILA SAO JOSE, SAO SEBASTIAO",,kitnet,250000.0,160.0,1.0,,,venda,-15.6602602,-48.1964785
11103,"QNJ 18, TAGUATINGA NORTE, TAGUATINGA",,casa,750000.0,205.0,4.0,,5.0,venda,-15.8016557,-48.0586873
12770,"Rua RODOBELO II, PONTE ALTA, GAMA",,lote,470000.0,800.0,,,8.0,venda,-15.9536167,-48.0363992
4196,"QNP 21 Conjunto H, CEILANDIA NORTE, CEILANDIA",,casa,280000.0,165.0,3.0,,5.0,venda,-15.8077826,-48.139017
12730,"Rua 72, CENTRO, SAO SEBASTIAO",,lote,220000.0,209.0,,,,venda,-15.9022605,-47.7667295
3850,"AR 16, SETOR OESTE, SOBRADINHO",,casa,550000.0,113.0,3.0,,1.0,venda,-15.6510258,-47.8254336
15013,"Rodovia DF 130, PARANOA, PARANOA",,rural,470000.0,,,,10.0,venda,-15.7757162,-47.7799002
12788,"Condomínio Privê Morada Sul Etapa C, JARDIM BOTANICO, BRASILIA",,lote,600000.0,700.0,,,,venda,-15.8096446,-47.780784
14597,"Rua da BR 040, sn Quadras 1 e 2, PARQUE RIO BRANCO, VALPARAISO DE GOIAS",,rural,800000.0,,3.0,,,venda,-16.0771412,-47.9991704
3555,"QNR 5 Conjunto N, CEILANDIA NORTE, CEILANDIA",,apartamento,322000.0,62.0,3.0,,1.0,venda,-15.7952628,-48.1620589
2196,"Quadra 9, SOBRADINHO, SOBRADINHO",,apartamento,330000.0,100.0,3.0,,,venda,-15.6746899,-47.8271344
2601,"Quadra 5, SETOR DE CHACARAS ANHANGUERA A, VALPARAISO DE GOIAS",,apartamento,115000.0,42.0,2.0,,1.0,venda,-16.083401,-47.9839323
6164,"QR 511 Conjunto 6, SAMAMBAIA SUL, SAMAMBAIA",,casa,175000.0,150.0,2.0,,1.0,venda,-15.8922827,-48.1009232
1519,"SCRN 716 Bloco D, ASA NORTE, BRASILIA",,kitnet,255000.0,33.0,1.0,,,venda,-15.7390814,-47.9018207
13142,"QE 54 Conjunto J, GUARA II, GUARA",,lote,290700.0,167.0,,,,venda,-15.8551151,-47.9653439
11352,"SHA Conjunto 5 Chacará 110B, ARNIQUEIRA, AGUAS CLARAS",,casa,680000.0,400.0,5.0,,3.0,venda,-15.8592922,-48.0123796
6310,"QNJ 12, TAGUATINGA NORTE, TAGUATINGA",,casa,749000.0,250.0,3.0,,2.0,venda,-15.812732,-48.0847128
5756,"DF003 KM 1,6 (Entre Balao do Torto e Colorado), TAQUARI, BRASILIA",,casa,940000.0,265.0,2.0,,2.0,venda,-15.6950072,-47.87102369999999
5634,"SHA Conjunto 5 Chacará 42, ARNIQUEIRA, AGUAS CLARAS",,casa,795000.0,120.0,3.0,,4.0,venda,-15.8592922,-48.0123796
8400,"Condomínio Resid Jardim da Serra, RESIDENCIAL ITAIPU, SAO SEBASTIAO",,casa,420000.0,200.0,3.0,,1.0,venda,-15.9028899,-47.7760971
14201,"Residencial Itaipú Quadra 33, JARDIM BOTANICO, BRASILIA",,lote,650000.0,3000.0,,,,venda,-15.8449395,-47.80645879999999
7163,"Condomínio Resid Jardim da Serra, RESIDENCIAL ITAIPU, SAO SEBASTIAO",,casa,399000.0,240.0,3.0,,2.0,venda,-15.9028899,-47.7760971
11492,"QR 429, SAMAMBAIA NORTE, SAMAMBAIA",,casa,350000.0,522.0,3.0,,2.0,venda,-15.8928736,-48.1392423
11202,"SQ 19 Quadra 1, CENTRO, CIDADE OCIDENTAL",,casa,115000.0,55.0,2.0,,2.0,venda,-15.7911691,-47.8796289
1989,"QS 5 Rua 312, AREAL, AGUAS CLARAS",,apartamento,534552.0,67.0,2.0,,1.0,venda,-15.8559347,-48.0361053
9534,"Quadra Quadra 26, VALPARAISO I ETAPA C, VALPARAISO DE GOIAS",,casa,400000.0,220.0,6.0,,4.0,venda,-15.826691,-47.92182039999999
7738,"QR 415 Conjunto 8, SAMAMBAIA NORTE, SAMAMBAIA",,casa,150000.0,140.0,3.0,,2.0,venda,-15.8800444,-48.1139946
518,"SQN 403 Bloco F, ASA NORTE, BRASILIA",,apartamento,753000.0,80.0,3.0,,,venda,-15.7784687,-47.8769023
6161,"Quadra 206, SETOR RESIDENCIAL OESTE, SAO SEBASTIAO",,casa,290000.0,131.0,5.0,,,venda,-15.8985214,-47.7867949
11416,"QMS 41, SETOR DE MANSOES DE SOBRADINHO, SOBRADINHO",,casa,750000.0,460.0,4.0,,4.0,venda,-15.633588,-47.8327597
13858,"Quadra 13, VERA CRUZ, LUZIANIA",,lote,550000.0,11000.0,,,,venda,-15.8394628,-47.8025911
12291,"Quadra 06, RESIDENCIAL RESERVA PARAISO, VALPARAISO DE GOIAS",,lote,300000.0,600.0,,,,venda,-16.115748,-47.9693799
11020,"Quadra 46, SETOR LESTE, GAMA",,casa,420000.0,275.0,3.0,,2.0,venda,-16.0510127,-47.9770658
9608,"QR 303, SANTA MARIA, SANTA MARIA",,casa,249000.0,118.0,3.0,,2.0,venda,-16.0368442,-48.02906309999999
4457,"SHA Conjunto 4 Chacará 54, ARNIQUEIRA, AGUAS CLARAS",,casa,845000.0,200.0,3.0,,2.0,venda,-15.8482245,-48.0120686
2762,"Quadra 5, SETOR DE CHACARAS ANHANGUERA A, VALPARAISO DE GOIAS",,apartamento,125000.0,59.0,2.0,,1.0,venda,-16.083401,-47.9839323
6482,"QC 4 Conjunto 23, RIACHO FUNDO II, RIACHO FUNDO",,casa,390000.0,150.0,4.0,,1.0,venda,-15.9169908,-48.0463186
5912,"QR 411 Conjunto 3, SAMAMBAIA NORTE, SAMAMBAIA",,casa,350000.0,260.0,4.0,,3.0,venda,-15.8787471,-48.1075631
13778,"Quadra 1 Bloco F, JARDIM BOTANICO, BRASILIA",,lote,860000.0,733.0,,,,venda,-15.7901389,-47.883813
6548,"QR 433 Conjunto 8, SAMAMBAIA NORTE, SAMAMBAIA",,casa,235000.0,150.0,4.0,,3.0,venda,-15.894788,-48.1455367
4856,"SHA Conjunto 4 Chacará 1, ARNIQUEIRA, AGUAS CLARAS",,casa,480000.0,96.0,2.0,,3.0,venda,-15.8482245,-48.0120686
7645,"QNG 43, TAGUATINGA NORTE, TAGUATINGA",,casa,830000.0,200.0,3.0,,3.0,venda,-15.8012067,-48.0728648
13519,"Residencial 1 Quadra Y, ALPHAVILLE BRASILIA, ALPHAVILLE",,lote,320000.0,560.0,,,,venda,-15.7975154,-47.89188739999999
14768,"Rodovia DF 290, PONTE ALTA, GAMA",,rural,159000.0,,,,,venda,-16.0175251,-48.1097858
6359,"QNL 14 Conjunto C, TAGUATINGA NORTE, TAGUATINGA",,casa,300000.0,156.0,4.0,,5.0,venda,-15.8342018,-48.0874447
9742,"Quadra 26 Conjunto E, PARANOA, PARANOA",,casa,400000.0,197.0,5.0,,2.0,venda,-15.7081549,-47.9146969
2439,"Quadra Central Conjunto B Bloco F, SOBRADINHO, SOBRADINHO",,apartamento,600000.0,72.0,3.0,,1.0,venda,-15.6518156,-47.7925882
3766,"SPLM Conjunto 5, SETOR PLACA DA MERCEDES, NUCLEO BANDEIRANTE",,apartamento,120000.0,73.0,2.0,,,venda,-15.8787254,-47.9970987
6433,"Avenida Contorno Bloco 425, NUCLEO BANDEIRANTE, NUCLEO BANDEIRANTE",,casa,560000.0,107.0,3.0,,2.0,venda,-15.8699506,-47.9631025
8644,"Quadra 511 Conjunto 28, RECANTO DAS EMAS, RECANTO DAS EMAS",,casa,180000.0,64.0,3.0,,2.0,venda,-15.9323268,-48.105796
7847,"SHA Conjunto 1 Chacará 2, ARNIQUEIRA, AGUAS CLARAS",,casa,675000.0,160.0,3.0,,2.0,venda,-15.8693365,-48.0010153
14033,"Alphaville Residencial 1 Quadra AC, ALPHAVILLE BRASILIA, ALPHAVILLE",,lote,230000.0,460.0,,,,venda,-15.7975154,-47.89188739999999
9666,"QNP 19 Conjunto I, CEILANDIA NORTE, CEILANDIA",,casa,550000.0,395.0,9.0,,3.0,venda,-15.80745,-48.1330337
13692,"Trecho 07 Chacará 235, LAGO NORTE, BRASILIA",,lote,340000.0,513.0,,,,venda,-15.7221002,-47.8839851
6341,"QNO 9 Conjunto A, CEILANDIA NORTE, CEILANDIA",,casa,245000.0,160.0,3.0,,6.0,venda,-15.8009548,-48.1282743
4822,"QR 406 Conjunto 22, SAMAMBAIA NORTE, SAMAMBAIA",,casa,489990.0,200.0,4.0,,2.0,venda,-15.8620486,-48.0851465
19,"QNO 12 Área Especial FCEILANDIA NORTE, CEILANDIA",,apartamento,258000.0,45.0,2.0,,,venda,-15.820354,-48.1229297
3561,"Avenida Belém Brasília, VILA PLANALTO, BRASILIA",,apartamento,750000.0,90.0,2.0,,1.0,venda,-15.7957283,-47.8511795
3952,"QSC 20, TAGUATINGA SUL, TAGUATINGA",,casa,790000.0,203.0,4.0,,8.0,venda,-15.85181,-48.04185
50,"QI 23 Lote 10, GUARA II, GUARA",,apartamento,575000.0,66.0,3.0,,1.0,venda,-15.8290841,-47.9815851
15091,"CLSW 302 Bloco B, SUDOESTE, BRASILIA",,sala,350000.0,36.0,,,,venda,-15.7993631,-47.9231144
888,"Quadra QC 12, JARDINS MANGUEIRAL, BRASILIA",,apartamento,295000.0,48.0,2.0,,,venda,-15.7975154,-47.89188739999999
6262,"QNM 21 Conjunto E, CEILANDIA SUL, CEILANDIA",,casa,520000.0,154.0,3.0,,2.0,venda,-15.8251217,-48.0966526
7237,"QND 16, TAGUATINGA NORTE, TAGUATINGA",,casa,700000.0,340.0,5.0,,4.0,venda,-15.8105063,-48.0641415
6990,"QR 310 Conjunto 7, SAMAMBAIA SUL, SAMAMBAIA",,casa,320000.0,126.0,4.0,,1.0,venda,-15.8764506,-48.0727314
6044,"QNA 32, TAGUATINGA NORTE, TAGUATINGA",,casa,840000.0,419.0,5.0,,4.0,venda,-15.8221512,-48.0601997
8709,"Quadra 311 Conjunto 4, RECANTO DAS EMAS, RECANTO DAS EMAS",,casa,297000.0,91.0,3.0,,5.0,venda,-15.7083875,-47.9145816
3169,"SHA Conjunto 5 Chacará 49, ARNIQUEIRA, AGUAS CLARAS",,apartamento,175000.0,45.0,2.0,,,venda,-15.8196534,-48.0339244
2950,"QSD 11, TAGUATINGA SUL, TAGUATINGA",,apartamento,315000.0,47.0,1.0,,,venda,-15.8432496,-48.0462345
1425,"Rua 13, PARQUE SANTA RITA DE CASSIA, VALPARAISO DE GOIAS",,apartamento,170000.0,65.0,3.0,,1.0,venda,-16.1216037,-47.9740274
140,"SHCES Quadra 105, NOVO, CRUZEIRO",,apartamento,445000.0,56.0,2.0,,,venda,-15.7994365,-47.943625
10117,"QR 3, CANDANGOLANDIA, CANDANGOLANDIA",,casa,700000.0,200.0,4.0,,2.0,venda,-15.8514697,-47.9515851
3198,"QC 14 Rua D, JARDINS MANGUEIRAL, BRASILIA",,apartamento,285000.0,50.0,2.0,,,venda,-15.8895277,-47.8079018
5132,"QNA 49, TAGUATINGA NORTE, TAGUATINGA",,casa,750000.0,200.0,4.0,,1.0,venda,-15.8197367,-48.05877270000001
113,"QNN 11, CEILANDIA NORTE, CEILANDIA",,apartamento,255100.0,46.0,2.0,,1.0,venda,-15.8202136,-48.1156193
8161,"Quadra 5 Conjunto F, SOBRADINHO, SOBRADINHO",,casa,415000.0,273.0,3.0,,1.0,venda,-15.6502645,-47.8102353
13986,"QNM 3 Conjunto M, CEILANDIA SUL, CEILANDIA",,lote,470000.0,250.0,,,,venda,-15.8205124,-48.103216
4560,"SHA Conjunto 5, ARNIQUEIRA, AGUAS CLARAS",,casa,650000.0,200.0,3.0,,2.0,venda,-15.8592922,-48.0123796
4596,"Condomínio Belvedere Green, JARDIM BOTANICO, BRASILIA",,casa,740000.0,350.0,3.0,,7.0,venda,-15.8630014,-47.7539676
4691,"Rua 1 Chacará 105A, VICENTE PIRES, VICENTE PIRES",,casa,990000.0,400.0,3.0,,6.0,venda,-15.8086154,-48.0514669
7952,"Quadra 11 Conjunto B, SETOR SUL, GAMA",,casa,300000.0,312.0,5.0,,5.0,venda,-16.0216845,-48.062362
11375,"Rua 400 Lote 403, SETOR MEIRELES, SANTA MARIA",,casa,220000.0,75.0,2.0,,1.0,venda,-16.0313894,-47.9916924
3278,"QN 502 Conjunto 19, SAMAMBAIA SUL, SAMAMBAIA",,apartamento,379000.0,70.0,3.0,,1.0,venda,-15.8833201,-48.0838659
4069,"Quadra 3 Conjunto 5, SETOR NORTE, VILA ESTRUTURAL",,casa,720000.0,431.0,12.0,,1.0,venda,-15.6977817,-47.8690093
4409,"QR 608 Conjunto 7, SAMAMBAIA NORTE, SAMAMBAIA",,casa,490000.0,112.0,3.0,,2.0,venda,-15.8565297,-48.0817313
10800,"Quadra 239, PARQUE ESTRELA DALVA XVI, SANTO ANTONIO DO DESCOBERTO",,casa,230000.0,80.0,3.0,,1.0,venda,-15.826691,-47.92182039999999
13090,"Rua 6 Chacará 234, VICENTE PIRES, VICENTE PIRES",,lote,800000.0,800.0,,,,venda,-15.8074905,-48.0213708
9730,"Quadra 23, SETOR OESTE, GAMA",,casa,320000.0,275.0,2.0,,3.0,venda,-16.0082704,-48.0727329
452,"QR 101, SAMAMBAIA SUL, SAMAMBAIA",,apartamento,430000.0,67.0,3.0,,1.0,venda,-15.8700986,-48.0900942
7263,"Quadra 20 Conjunto L, PARANOA, PARANOA",,casa,198000.0,150.0,2.0,,3.0,venda,-15.7083821,-47.91436969999999
3732,"QN 305, SAMAMBAIA SUL, SAMAMBAIA",,apartamento,239999.0,50.0,2.0,,1.0,venda,-15.8827917,-48.0962342
7257,"Rua DO SOL, PONTE ALTA, GAMA",,casa,950000.0,320.0,3.0,,10.0,venda,-15.9679551,-48.0356715
13659,"Rua 8 Chacará 206, VICENTE PIRES, VICENTE PIRES",,lote,800000.0,800.0,,,,venda,-15.80305,-48.04164
4987,"QR 4 Conjunto E, CANDANGOLANDIA, CANDANGOLANDIA",,casa,350000.0,128.0,3.0,,2.0,venda,-15.8493915,-47.9465626
3664,"SQS 415 Bloco C, ASA SUL, BRASILIA",,apartamento,530000.0,53.0,2.0,,,venda,-15.835652,-47.9195043
2764,"QNL 6 Conjunto E, TAGUATINGA NORTE, TAGUATINGA",,apartamento,249900.0,50.0,2.0,,1.0,venda,-15.8265427,-48.0779109
8851,"DISTRITO INDUSTRIAL DE LUZIANIA, DISTRITO INDUSTRIAL DE LUZIANIA DIAL, LUZIANIA",,casa,230000.0,94.0,3.0,,2.0,venda,-15.7975154,-47.89188739999999
11211,"QR 507 Conjunto 3, SAMAMBAIA SUL, SAMAMBAIA",,casa,198000.0,190.0,3.0,,3.0,venda,-15.8914375,-48.0972526
1856,"SHA Conjunto 5, ARNIQUEIRA, AGUAS CLARAS",,apartamento,210000.0,60.0,2.0,,,venda,-15.8592922,-48.0123796
1000,"QND 25, TAGUATINGA NORTE, TAGUATINGA",,apartamento,400000.0,107.0,3.0,,1.0,venda,-15.8110329,-48.05940529999999
390,"QN 320, SAMAMBAIA SUL, SAMAMBAIA",,apartamento,270000.0,58.0,2.0,,1.0,venda,-15.8715543,-48.0598782
6427,"VIA 01, SETOR SUL, FORMOSA",,casa,850000.0,224.0,3.0,,2.0,venda,-15.5678702,-47.3391607
1477,"QN 407 Conjunto B, SAMAMBAIA NORTE, SAMAMBAIA",,apartamento,393859.0,41.0,2.0,,2.0,venda,-15.8732155,-48.1028372
2241,"QC 04 Rossi Parque Nova Cidade II, CIDADE JARDINS, VALPARAISO DE GOIAS",,apartamento,140000.0,81.0,2.0,,1.0,venda,-16.0557362,-47.97386969999999
13946,"QNF 24, TAGUATINGA NORTE, TAGUATINGA",,lote,540000.0,300.0,,,,venda,-15.8122325,-48.0713008
8113,"Rua 23 Conjunto A, RESIDENCIAL DO BOSQUE, SAO SEBASTIAO",,casa,650000.0,200.0,6.0,,2.0,venda,-15.9111076,-47.7549708
993,"SQN 407 Bloco G, ASA NORTE, BRASILIA",,apartamento,850000.0,58.0,2.0,,1.0,venda,-15.7657232,-47.8788355
7033,"Avenida Central Conjunto 16, SETOR OESTE, SOBRADINHO",,casa,480000.0,200.0,3.0,,3.0,venda,-15.648196,-47.8205318
4998,"Rua 3B Chacará 43, VICENTE PIRES, VICENTE PIRES",,casa,795000.0,360.0,3.0,,4.0,venda,-15.7962683,-48.0105053
3923,"QR 7 Conjunto A, CANDANGOLANDIA, CANDANGOLANDIA",,casa,669000.0,360.0,4.0,,2.0,venda,-15.8481293,-47.9492462
2973,"QN 509 Conjunto 3, SAMAMBAIA SUL, SAMAMBAIA",,apartamento,159900.0,38.0,1.0,,,venda,-15.8908732,-48.0995912
6872,"QR 504 Conjunto 8, SAMAMBAIA SUL, SAMAMBAIA",,casa,277000.0,160.0,3.0,,2.0,venda,-15.8853787,-48.07955
11490,"Quadra 6 Conjunto 21, VICENTE PIRES, VICENTE PIRES",,casa,800000.0,352.0,3.0,,4.0,venda,-15.7889932,-47.9342886
4770,"SHA Conjunto 5, ARNIQUEIRA, AGUAS CLARAS",,casa,990000.0,200.0,3.0,,2.0,venda,-15.8592922,-48.0123796
1294,"QMSW 4 Lote 9, SUDOESTE, BRASILIA",,apartamento,465000.0,36.0,1.0,,1.0,venda,-15.7900041,-47.9187598
14287,"Rodovia BR 070, km 17 St de Chácaras A.Gusmão, ZONA RURAL, CEILANDIA",,lote,850000.0,35000.0,,,,venda,-15.7960058,-48.1722579
4174,"QNM 36 Conjunto I, TAGUATINGA NORTE, TAGUATINGA",,casa,998000.0,420.0,5.0,,3.0,venda,-15.8016557,-48.0586873
2536,"QNL 17, TAGUATINGA NORTE, TAGUATINGA",,apartamento,200000.0,62.0,2.0,,1.0,venda,-15.8203857,-48.087445
13934,"Setor Habitacional IAPI Chacará 23B, GUARA II, GUARA",,lote,550000.0,600.0,,,,venda,-15.8628947,-47.9608829
1908,"QR 204, SAMAMBAIA NORTE, SAMAMBAIA",,apartamento,190000.0,50.0,2.0,,,venda,-15.8696687,-48.0830688
12630,"SHA Conjunto 5 Chacará 104, ARNIQUEIRA, AGUAS CLARAS",,lote,689000.0,800.0,,,,venda,-15.8592922,-48.0123796
14482,"Rodovia DF 205, SETOR HABITACIONAL FERCAL, SOBRADINHO",,rural,750000.0,,2.0,,,venda,-15.5285411,-47.7240073
8561,"QR 413 Conjunto 3, SAMAMBAIA NORTE, SAMAMBAIA",,casa,330000.0,133.0,3.0,,2.0,venda,-15.8803978,-48.1107703
6034,"Quadra 3 Conjunto B, SETOR RESIDENCIAL LESTE, PLANALTINA",,casa,480000.0,200.0,8.0,,,venda,-15.7086963,-47.9143699
7620,"Terceira Avenida Bloco 1600, NUCLEO BANDEIRANTE, NUCLEO BANDEIRANTE",,casa,950000.0,240.0,5.0,,5.0,venda,-15.8749774,-47.97711109999999
1152,"Quadra Quadra 449, PARQUE ESTRELA DALVA X, LUZIANIA",,apartamento,119000.0,66.0,2.0,,,venda,-15.7081511,-47.91469540000001
1568,"Quadra Quadra 16, PARQUE ESPLANADA III, VALPARAISO DE GOIAS",,apartamento,160000.0,96.0,2.0,,1.0,venda,-15.826691,-47.92182039999999
3172,"EQNM 38/40, TAGUATINGA NORTE, TAGUATINGA",,apartamento,135000.0,60.0,2.0,,,venda,-15.7974926,-48.10298909999999
9690,"QNO 18 Conjunto 69, CEILANDIA NORTE, CEILANDIA",,casa,269900.0,116.0,4.0,,5.0,venda,-15.8044352,-48.13534680000001
7107,"QS 16 Conjunto 8, RIACHO FUNDO, RIACHO FUNDO",,casa,740000.0,300.0,5.0,,4.0,venda,-15.885459,-48.0098828
4161,"Condomínio Quinta Interlagos, JARDIM BOTANICO, BRASILIA",,casa,750000.0,175.0,2.0,,5.0,venda,-15.8706688,-47.7844925
4288,"QNM 22, CEILANDIA NORTE, CEILANDIA",,casa,675000.0,290.0,5.0,,4.0,venda,-15.8052558,-48.1069641
2231,"CNG 9, TAGUATINGA NORTE, TAGUATINGA",,apartamento,263900.0,67.0,2.0,,,venda,-15.7983759,-48.0638349
11290,"SMLN ML Trecho 12, LAGO NORTE, BRASILIA",,casa,990000.0,200.0,2.0,,2.0,venda,-15.7879402,-47.8042337
175,"QS 5 Rua 100, AREAL, AGUAS CLARAS",,apartamento,330000.0,43.0,2.0,,1.0,venda,-15.8539763,-48.0346404
1904,"QNL 6, TAGUATINGA NORTE, TAGUATINGA",,apartamento,215000.0,45.0,2.0,,2.0,venda,-15.8016557,-48.0586873
9292,"SHA Conjunto 6 Chacará 486, ARNIQUEIRA, AGUAS CLARAS",,casa,760000.0,400.0,2.0,,3.0,venda,-15.8418956,-48.0070042
8753,"QS 11, AREAL, AGUAS CLARAS",,casa,650000.0,440.0,7.0,,3.0,venda,-15.8706539,-48.0150586
11185,"Rua 10, METROPOLITANA, NUCLEO BANDEIRANTE",,casa,650000.0,120.0,2.0,,,venda,-15.7975068,-48.0341504
3409,"Quadra 5 Conjunto B, PARANOA, PARANOA",,apartamento,197000.0,62.0,2.0,,1.0,venda,-15.708703,-47.91437519999999
1539,"CSB 04 Lote 03, TAGUATINGA SUL, TAGUATINGA",,apartamento,300000.0,81.0,2.0,,,venda,-15.8708035,-48.0355401
2293,"QS 110, SAMAMBAIA SUL, SAMAMBAIA",,apartamento,310000.0,44.0,2.0,,1.0,venda,-15.8730415,-48.0741112
9524,"QSC 7, TAGUATINGA SUL, TAGUATINGA",,casa,889999.0,230.0,3.0,,4.0,venda,-15.8391765,-48.0611179
1364,"QNB 9, TAGUATINGA NORTE, TAGUATINGA",,apartamento,170000.0,47.0,1.0,,,venda,-15.8254015,-48.062036
4358,"Condomínio Estancia Quintas da Alvorada, JARDIM BOTANICO, BRASILIA",,casa,739200.0,120.0,2.0,,1.0,venda,-15.8241131,-47.7923209
5261,"QE 56 Conjunto I, GUARA II, GUARA",,casa,995000.0,144.0,2.0,,3.0,venda,-15.8578691,-47.9644293
11374,"QC 12 Rua B, JARDINS MANGUEIRAL, BRASILIA",,casa,690000.0,83.0,3.0,,2.0,venda,-15.7975154,-47.89188739999999
